timeslot;switch_id;eth_dst;eth_src;eth_type;ipv4_src;ipv4_dst;in_port;packet_count;byte_count;duration_sec;idle_timeout_s;hard_timeout_s;priority;flow_id
35;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;86320;5697128;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
35;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;104158;5939697500;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
35;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;23948;1580576;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
35;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;376550;21499688812;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
35;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;86320;5697128;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
35;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;104158;5939697500;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
35;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;23947;1580502;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
35;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;376550;21499688812;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
35;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;104157;5939697426;2;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
35;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;86319;5697054;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
35;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;376549;21499688738;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
35;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;23948;1580576;2;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
36;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;204695;11679244094;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;86319;5697054;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
36;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;46997;3101802;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
36;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;376550;21499688812;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;86320;5697128;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
36;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;204695;11679244094;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;46998;3101876;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
36;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;376550;21499688812;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;86320;5697128;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
36;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;204695;11679244094;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;46997;3101802;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
36;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;376550;21499688812;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
36;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;204694;11679244020;4;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
36;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;86319;5697054;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
36;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;376549;21499688738;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
36;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;46998;3101876;4;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
37;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;308109;17583428562;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
37;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;70696;4665936;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
37;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;308109;17583428562;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
37;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;70697;4666010;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
37;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;308109;17583428562;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
37;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;70696;4665936;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
37;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;308108;17583428488;6;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
37;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;70697;4666010;6;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
38;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;413205;23583080914;8;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
38;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;94788;6256008;8;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
38;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;413205;23583080914;8;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
38;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;94789;6256082;8;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
38;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;413205;23583080914;8;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
38;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;94788;6256008;8;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
38;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;413204;23583080840;8;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
38;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;94789;6256082;8;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
39;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;516965;29506913194;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
39;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;118569;7825554;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
39;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;516965;29506913194;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
39;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;118570;7825628;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
39;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;516965;29506913194;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
39;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;118569;7825554;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
39;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;516964;29506913120;10;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
39;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;118570;7825628;10;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
40;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;621189;35457104770;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
40;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;142460;9402360;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
40;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;621189;35457104770;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
40;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;142461;9402434;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
40;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;621189;35457104770;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
40;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;142460;9402360;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
40;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;621188;35457104696;12;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
40;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;142461;9402434;12;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
41;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;723619;41305251854;14;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
41;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;165941;10952106;14;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
41;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;723619;41305251854;14;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
41;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;165942;10952180;14;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
41;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;723619;41305251854;14;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
41;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;165941;10952106;14;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
41;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;723618;41305251780;14;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
41;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;165942;10952180;14;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
42;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;15826;1044516;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
42;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;16;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;68622;3908596060;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;172749;11401434;16;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
42;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;15827;1044590;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
42;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;16;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;68622;3908596060;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;172750;11401508;16;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
42;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;15827;1044590;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
42;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;16;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;68622;3908596060;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
42;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;172749;11401434;16;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
42;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;753293;42999390322;16;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
42;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;15827;1044590;1;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
42;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;172750;11401508;16;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
42;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;68621;3908595986;1;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
43;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;37941;2504106;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
43;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;18;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;165090;9416096492;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;172749;11401434;18;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
43;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;37942;2504180;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
43;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;18;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;165090;9416096492;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;172750;11401508;18;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
43;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;37942;2504180;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
43;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;753294;42999390396;18;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;165090;9416096492;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
43;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;172749;11401434;18;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
43;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;753293;42999390322;18;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
43;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;37942;2504180;3;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
43;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;172750;11401508;18;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
43;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;165089;9416096418;3;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
44;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;60836;4015176;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
44;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;264958;15117866716;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
44;00:00:00:00:00:00:00:02;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;60837;4015250;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
44;00:00:00:00:00:00:00:02;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;264958;15117866716;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
44;00:00:00:00:00:00:00:03;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;3;60837;4015250;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-3
44;00:00:00:00:00:00:00:03;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;264958;15117866716;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
44;00:00:00:00:00:00:00:01;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;2;60837;4015250;5;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-2
44;00:00:00:00:00:00:00:01;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;1;264957;15117866642;5;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-1
45;00:00:00:00:00:00:00:04;00:00:00:00:00:01;00:00:00:00:00:04;0x800;10.0.0.4;10.0.0.1;1;83939;5539974;7;5;0;1;00:00:00:00:00:04-00:00:00:00:00:01-0x800-10.0.0.4-10.0.0.1-1
45;00:00:00:00:00:00:00:04;00:00:00:00:00:04;00:00:00:00:00:01;0x800;10.0.0.1;10.0.0.4;2;365720;20870048336;7;5;0;1;00:00:00:00:00:01-00:00:00:00:00:04-0x800-10.0.0.1-10.0.0.4-2
